,Unnamed: 0,Unnamed: 0.1,zipcode,maxNaics_est,totalEstab,maxNaics_emp,totalEmp,year,total_tran,pop,edut,households,income,gini,ratio_65,ratio_22_50,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,total_college,college_ratio,college_ratio_pop,diff_MaxtotalEstab,diff_MaxtotalEmp
12,12,21233,91902,54,52,62,1010,2014,15424.0,34533.0,23294.0,819.0,10725.0,2.7314000000000003,0.3550227318796513,0.15712506877479512,0.7218543046357616,0.007066908713692945,0.0097899377593361,0.9178552904564315,0.002593360995850623,0.009011929460580912,5352.0,0.2297587361552331,0.15498219094778906,-3.0,160.0
13,13,26541,91902,54,55,62,850,2015,15841.0,34665.0,23517.0,846.0,10510.0,2.7005,0.3625847396509447,0.1579402855906534,0.8682170542635659,0.007070260715863899,0.008143425288807524,0.9174294552111608,0.0021463291458872547,0.007133388043684111,5212.0,0.2216269081940724,0.1503533823741526,-2.0,-10.0
14,14,31849,91902,54,57,62,860,2016,15960.0,34478.0,23661.0,838.0,10357.0,2.697,0.36907593247868203,0.16053715412726954,0.9005847953216374,0.009649122807017544,0.010714285714285714,0.9213659147869674,0.004323308270676693,0.006578947368421052,5407.0,0.2285195046701323,0.1568246418005685,-1.0,180.0
15,15,37157,91902,54,58,72,680,2017,16430.0,34897.0,24399.0,833.0,10510.0,2.6401,0.3761068286672207,0.1685818265180388,0.9548192771084336,0.019293974437005482,0.0202069385270846,0.9102860620815582,0.004930006086427267,0.004869141813755326,5256.0,0.21541866469937293,0.15061466601713613,0.0,0.0
16,16,2,91906,23,6,71,210,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,2.0,-50.0
17,17,5310,91906,62,4,56,260,2011,2558.0,7043.0,4352.0,183.0,2130.0,0.431,0.30824932557148943,0.11046429078517678,1.0,0.02697419859265051,0.02697419859265051,0.8623924941360438,0.0,0.06724003127443315,346.0,0.07950367647058823,0.049126792559988634,-3.0,50.0
18,18,10618,91906,23,7,71,210,2012,2374.0,6682.0,4202.0,210.0,2121.0,0.4493,0.2912301706076025,0.10865010475905418,0.0,0.0,0.0,0.9191238416175233,0.0,0.04802021903959562,309.0,0.07353641123274632,0.04624363962885364,1.0,0.0
19,19,15926,91906,23,6,71,210,2013,2234.0,6794.0,4163.0,206.0,2210.0,0.4667,0.2839269944068296,0.1318810715337062,0.0,0.0,0.0,0.9377797672336616,0.0,0.019695613249776187,352.0,0.08455440787893348,0.0518104209596703,0.0,0.0
20,20,21234,91906,23,6,71,210,2014,2574.0,7211.0,4902.0,230.0,2344.0,0.4582,0.3032866454028568,0.13590348079323256,0.0,0.0,0.0,0.8803418803418803,0.0,0.02564102564102564,614.0,0.12525499796001632,0.08514769102759673,0.0,0.0
21,21,26542,91906,23,6,71,210,2015,2257.0,7178.0,4761.0,226.0,2277.0,0.4628,0.3002229033156868,0.15254945667316802,0.0,0.0,0.0,0.8409392999556934,0.0,0.031014621178555607,589.0,0.12371350556605755,0.08205628308721093,-1.0,0.0
22,22,31850,91906,23,7,71,210,2016,2117.0,7219.0,5046.0,232.0,2436.0,0.4618,0.2954702867433163,0.18645241723230369,1.0,0.01086443079829948,0.01086443079829948,0.8181388757675957,0.0,0.03212092583845064,645.0,0.1278240190249703,0.08934755506302812,3.0,170.0
23,23,37158,91906,81,4,81,40,2017,2174.0,7434.0,5126.0,211.0,2475.0,0.4683,0.2966101694915254,0.21213344094700026,1.0,0.011499540018399264,0.011499540018399264,0.7755289788408464,0.0,0.03817847286108556,798.0,0.1556769410846664,0.10734463276836158,0.0,0.0
24,24,3,91910,62,274,44,5680,2010,39698.0,90020.0,57536.0,2263.0,30965.0,8.266000000000002,0.3883692512774939,0.1274050211064208,0.838885523924894,0.034888407476447184,0.041588996926797316,0.8827648748047761,0.004609804020353671,0.019900246863821854,9612.0,0.16706062291434928,0.10677627193956896,5.0,-250.0
25,25,5311,91910,62,269,62,5930,2011,40644.0,93015.0,60322.0,2379.0,31426.0,8.3371,0.3897973445143256,0.1261624469171639,0.8699088145896656,0.03520814880425155,0.04047337860446806,0.8860840468457829,0.0033215234720992033,0.01828068103533117,9570.0,0.15864858592221742,0.10288663118851801,4.0,-350.0
26,26,10619,91910,62,265,62,6280,2012,40754.0,94786.0,61353.0,2498.0,31638.0,8.400199999999998,0.3807629818749605,0.12808853628172934,0.8252290345313601,0.028733375864945777,0.034818668106198165,0.8843303724787751,0.0036560828384943813,0.018231339255042448,9669.0,0.15759620556452006,0.10200873546726308,0.0,-80.0
27,27,15927,91910,62,265,62,6360,2013,41498.0,98255.0,63878.0,2607.0,32142.0,8.536499999999998,0.38092717927840825,0.13146404763116382,0.930635838150289,0.03491734541423683,0.037519880476167534,0.8867415297122753,0.004024290327244687,0.01604896621523929,9700.0,0.15185196781364474,0.0987227113124014,7.0,-160.0
28,28,21235,91910,62,258,62,6520,2014,41088.0,97719.0,64049.0,2730.0,31949.0,8.497000000000002,0.3838352828006836,0.13769072544745647,0.9205052005943536,0.03015478971962617,0.03275895638629284,0.8893107476635514,0.004745911214953271,0.015844042056074766,9947.0,0.15530297116270356,0.10179187261433294,0.0,540.0
29,29,26543,91910,62,258,62,5980,2015,42085.0,98792.0,65338.0,2831.0,32045.0,8.5831,0.3774900801684347,0.14428293788970767,0.9156118143459916,0.03609362005465129,0.03942022098134727,0.8807413567779494,0.005845313056908637,0.015848877272187242,10171.0,0.15566745232483395,0.10295368045995627,-4.0,-200.0
30,30,31851,91910,62,262,62,6180,2016,41803.0,97156.0,64809.0,2843.0,31266.0,8.554699999999999,0.3797089217341183,0.14693894355469553,0.9347951529140219,0.03875319953113413,0.04145635480707127,0.8819701935267804,0.004425519699543096,0.01449656723201684,10792.0,0.1665200820873644,0.11107908929968298,-5.0,1440.0
31,31,37159,91910,62,267,62,4740,2017,42749.0,97040.0,65380.0,2807.0,31257.0,8.762599999999999,0.3817291838417148,0.1450123660346249,0.9423280423280423,0.04166179325832183,0.04421156050433928,0.8784532971531498,0.003555638728391307,0.014994502795387029,10995.0,0.16817069440195778,0.1133037922506183,0.0,0.0
32,32,4,91911,44,230,44,5250,2010,61219.0,148517.0,91366.0,2904.0,43058.0,8.499999999999998,0.4134947514425958,0.0974703232626568,0.8192617734408146,0.03154249497704961,0.03850111893366438,0.8989529394469037,0.002760580865417599,0.01863800454107385,13068.0,0.14302913556465205,0.08798992707905492,3.0,180.0
33,33,5312,91911,44,227,44,5070,2011,62681.0,151791.0,94208.0,2938.0,43821.0,8.813599999999997,0.4088648207074201,0.09869491603586512,0.8630401234567902,0.035688645682104635,0.04135224390166079,0.8935243534723442,0.0018187329493786,0.01949554091351446,13966.0,0.14824643342391305,0.09200809007121634,67.0,890.0
34,34,10620,91911,62,160,62,4180,2012,64701.0,156859.0,96417.0,2996.0,44381.0,8.935999999999998,0.4086026303878005,0.09472838664023103,0.8438818565400844,0.03709370797978393,0.04395604395604396,0.8921809554720947,0.0023492681720529824,0.015115686001761953,13585.0,0.14089838928819606,0.08660644272882015,4.0,-120.0
35,35,15928,91911,62,156,62,4300,2013,64385.0,158479.0,98254.0,3038.0,44820.0,9.107699999999998,0.4079404842281943,0.09678253901147786,0.8830890239542367,0.038362972742098315,0.0434417954492506,0.8871165644171779,0.0020812301001786127,0.015593694183427816,14036.0,0.14285423494208888,0.08856693946832073,3.0,-10.0
36,36,21236,91911,62,153,62,4310,2014,67491.0,163811.0,101970.0,3115.0,45989.0,9.066000000000004,0.4105157773287508,0.09819242907985422,0.9210019267822736,0.03541212902461069,0.0384495710539183,0.8908150716391815,0.0023706864618986234,0.014564904950289668,15251.0,0.14956359713641268,0.09310119589038587,-8.0,-230.0
37,37,26544,91911,62,161,62,4540,2015,69998.0,166018.0,103970.0,3160.0,46544.0,9.146300000000002,0.4099374766591574,0.10319965304966933,0.9078222548659568,0.035315294722706364,0.03890111146032744,0.88156804480128,0.0024429269407697358,0.015257578787965369,15602.0,0.15006251803404827,0.09397776144755388,-11.0,-70.0
38,38,31852,91911,62,172,62,4610,2016,70578.0,167235.0,105860.0,3134.0,46614.0,8.9884,0.4107094806709122,0.10741172601429126,0.9027833803953208,0.031709597891694294,0.035124259684320897,0.8859134574513304,0.0020119584006347588,0.014848819745529769,15897.0,0.15017003589646702,0.09505785272221724,1.0,1730.0
39,39,37160,91911,62,171,62,2880,2017,71661.0,167244.0,107533.0,3109.0,46908.0,9.3465,0.4121523044174978,0.1128889526679582,0.9283128167994208,0.035779573268584025,0.03854258243675082,0.8804649669973905,0.0019955066214537892,0.01614546266448975,17028.0,0.15835138980592006,0.10181531176006314,0.0,0.0
40,40,5,91913,54,33,72,650,2010,23802.0,53281.0,32515.0,978.0,15465.0,1.979,0.3997485032187834,0.09055760965447346,0.9437869822485208,0.013402235106293587,0.014200487354003866,0.9255944878581632,0.002478783295521385,0.009326947315351651,8164.0,0.25108411502383515,0.15322535237701995,2.0,140.0
41,41,5313,91913,54,31,72,510,2011,24270.0,53917.0,33024.0,922.0,15875.0,2.0011,0.3997069569894468,0.08372127529350669,0.9440559440559441,0.011124845488257108,0.011784095591264936,0.9189122373300372,0.003584672435105068,0.01096003296250515,8797.0,0.26638202519379844,0.1631581875846208,-2.0,-140.0
42,42,10621,91913,62,33,72,650,2012,24997.0,54881.0,33650.0,883.0,16102.0,2.0562,0.4068803411016563,0.0850385379275159,0.9818181818181818,0.015121814617754132,0.015401848221786613,0.9179101492179058,0.0029203504420530465,0.010041204944593351,8899.0,0.26445765230312035,0.16215083544396056,-2.0,-20.0
43,43,15929,91913,62,35,72,670,2013,24551.0,53999.0,33392.0,854.0,16363.0,2.1353,0.4134335821033723,0.07853849145354544,0.9815303430079156,0.015152132296036819,0.015437253065048269,0.9136084069895319,0.0,0.011404830760457823,8718.0,0.2610804983229516,0.16144743421174465,-1.0,10.0
44,44,21237,91913,62,36,72,660,2014,26365.0,57110.0,35773.0,835.0,17206.0,2.1213,0.4162668534407285,0.08702503939765363,1.0,0.015892281433718944,0.015892281433718944,0.9143182249194008,0.0003034325810733928,0.009823629812251091,9697.0,0.2710703603276214,0.16979513220101558,-3.0,-120.0
45,45,26545,91913,62,39,62,780,2015,27805.0,58911.0,36907.0,814.0,17798.0,2.1897,0.42022712226918574,0.08725025886506764,1.0,0.010645567344002876,0.010645567344002876,0.914116166157166,0.00028771803632440216,0.010142060780435173,9590.0,0.2598423063375511,0.16278793434163402,-8.0,-40.0
46,46,31853,91913,54,47,62,820,2016,27866.0,60602.0,38307.0,823.0,17952.0,2.1842,0.4144582687040032,0.0992376489224778,0.9397163120567376,0.009509796885092944,0.010119859326778152,0.9046149429412188,0.0002870882078518625,0.013026627431278259,9477.0,0.2473960372777821,0.1563809775254942,-1.0,250.0
47,47,37161,91913,54,48,72,570,2017,29003.0,63475.0,40493.0,853.0,18643.0,2.2582,0.4059235919653407,0.11300512012603388,0.9622166246851386,0.01317105127055822,0.01368823914767438,0.8895286694479881,0.00041375030169292834,0.013826155914905354,10011.0,0.2472279159360877,0.15771563607719574,0.0,0.0
48,48,6,91914,62,53,48,840,2010,11637.0,25677.0,15880.0,481.0,7474.0,1.43,0.3826381586633952,0.09222261167581884,0.5569620253164557,0.0037810432241986774,0.006788691243447624,0.9393314428117212,0.003437312021998797,0.0036091776230987365,3833.0,0.2413727959697733,0.14927756357829966,-3.0,0.0
49,49,5314,91914,62,56,44,840,2011,12236.0,26542.0,16877.0,471.0,7887.0,1.4157000000000002,0.3982367568382187,0.10063295908371638,0.2711864406779661,0.0013076168682576005,0.004821837201699902,0.9432003922850604,0.005393919581562602,0.0022066034651847008,4014.0,0.2378384784025597,0.1512320096450908,-1.0,110.0
50,50,10622,91914,62,57,62,730,2012,11639.0,26011.0,16441.0,477.0,7735.0,1.4664,0.3761869978086194,0.10949213794164007,0.6125,0.004209983675573503,0.006873442735630209,0.9343586218747316,0.004553655812355013,0.005842426325285677,3936.0,0.2394014962593516,0.15132059513282842,-9.0,-90.0
51,51,15930,91914,62,66,62,820,2013,11756.0,26966.0,17067.0,475.0,7838.0,1.4867,0.3759178224430765,0.1068382407476081,0.5588235294117647,0.003232391970057843,0.005784280367471929,0.9316944538958828,0.002041510717931269,0.010547805375978223,4123.0,0.2415773129431065,0.15289623970926353,0.0,-40.0
52,52,21238,91914,62,66,62,860,2014,11597.0,26694.0,17422.0,495.0,7906.0,1.5115,0.3711695512100097,0.1269948302989436,0.696078431372549,0.006122273001638354,0.00879537811502975,0.9291195998965248,0.0027593343105975685,0.013279296369750795,4376.0,0.2511766731718517,0.1639319697310257,-10.0,-180.0
53,53,26546,91914,62,76,62,1040,2015,12086.0,27292.0,17966.0,512.0,7961.0,1.406,0.36201084566906055,0.13941814451121207,1.0,0.005212642727122289,0.005212642727122289,0.9289260301174912,0.0021512493794472944,0.012576534833691876,4468.0,0.2486919737281532,0.1637109775758464,1.0,-60.0
54,54,31854,91914,62,75,62,1100,2016,12592.0,27580.0,18084.0,502.0,7913.0,1.4321000000000002,0.35855692530819433,0.13629441624365482,0.9491525423728814,0.008894536213468869,0.009371029224904702,0.9072426937738246,0.0048443456162642964,0.009926937738246506,4957.0,0.2741097102410971,0.17973168963016678,-5.0,300.0
55,55,37162,91914,54,80,54,800,2017,13038.0,28731.0,18684.0,492.0,8147.0,1.4167,0.35658348125717865,0.13240054296752635,0.9583333333333334,0.012348519711612207,0.012885411872986656,0.9080380426445774,0.007132995858260468,0.003221352968246664,5166.0,0.2764932562620424,0.17980578469249242,0.0,0.0
56,56,7,91915,44,76,44,2190,2010,27301.0,59009.0,34284.0,956.0,16292.0,1.3330000000000002,0.4327306004168856,0.05112779406531207,0.9112426035502958,0.011281638035236805,0.012380498882824805,0.926925753635398,0.0014285191018644009,0.013992161459287205,8923.0,0.26026718002566795,0.15121422155942313,-3.0,80.0
57,57,5315,91915,44,79,44,2110,2011,28195.0,60272.0,35162.0,869.0,16842.0,1.3328,0.4297186089726573,0.048496814441199895,0.9276729559748428,0.01046284802269906,0.011278595495655259,0.9281787550984216,0.001666962227345274,0.015605603830466394,9862.0,0.2804732381548262,0.1636249004512875,30.0,780.0
58,58,10623,91915,72,49,72,1330,2012,28804.0,61500.0,35749.0,796.0,17329.0,1.3321,0.4284552845528456,0.0471219512195122,0.974025974025974,0.01301902513539786,0.013366199139008472,0.925913067629496,0.001909457019858353,0.011630329120955423,10446.0,0.2922039777336429,0.16985365853658538,-4.0,-40.0
59,59,15931,91915,72,53,72,1370,2013,28039.0,61298.0,36129.0,718.0,17674.0,1.3612000000000002,0.4264739469476981,0.051257789813697024,1.0,0.011733656692464069,0.011733656692464069,0.9241057099040622,0.0002853168800599165,0.010342736902171974,10329.0,0.2858922195466246,0.1685046820450912,0.0,-120.0
60,60,21239,91915,72,53,72,1490,2014,28935.0,63016.0,37637.0,663.0,18031.0,1.3991000000000002,0.43349308112225465,0.061333629554398875,0.9546485260770976,0.01454985311905996,0.015241057542768275,0.9149472956626924,0.00044928287541040265,0.012960082944530844,11420.0,0.3034248213194463,0.18122381617367012,-2.0,-140.0
61,61,26547,91915,72,55,72,1630,2015,29715.0,64341.0,38284.0,588.0,18542.0,1.3633,0.4297726177709392,0.06549478559549897,0.9294478527607362,0.010196870267541644,0.010970890122833586,0.9177856301531212,0.001514386673397274,0.01187952212687195,11705.0,0.3057413018493365,0.1819213254379012,-6.0,-20.0
62,62,31855,91915,72,61,72,1650,2016,30833.0,67607.0,40915.0,583.0,18880.0,1.4145,0.4316564852751934,0.07543597556466046,0.889795918367347,0.0070703467064508795,0.007946031848992962,0.9110044432912788,0.0013946096714559074,0.012097428080303571,11883.0,0.2904313821336918,0.17576582306565888,-1.0,-90.0
63,63,37163,91915,72,62,72,1740,2017,31293.0,69965.0,42268.0,599.0,19246.0,1.5516,0.4192667762452655,0.08088329879225327,0.9142091152815014,0.010897005720129102,0.01191959863228198,0.9016073882337904,0.0020771418528105325,0.011887642603777202,12306.0,0.2911422352607173,0.17588794397198598,0.0,0.0
64,64,8,91916,23,9,23,130,2010,1744.0,4138.0,3037.0,151.0,1783.0,0.745,0.3318028032866119,0.11599806669888835,0.0,0.0,0.0,0.9438073394495412,0.0,0.006880733944954129,276.0,0.090879157062891,0.0666988883518608,1.0,10.0
65,65,5316,91916,23,8,23,120,2011,1974.0,4650.0,3101.0,179.0,1733.0,0.7683,0.3243010752688172,0.11333333333333333,0.0,0.0,0.0,0.9148936170212766,0.0,0.008611955420466059,320.0,0.10319251854240567,0.06881720430107527,1.0,10.0
66,66,10624,91916,23,7,23,110,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,2.0,20.0
67,67,15932,91916,23,5,23,90,2013,2059.0,5063.0,3469.0,224.0,1825.0,0.8552,0.3037724669168477,0.15445388109816313,0.0,0.0,0.0,0.9033511413307432,0.0,0.004371053909664886,496.0,0.14298068607667916,0.09796563302389888,-2.0,-170.0
68,68,21240,91916,23,7,23,260,2014,2193.0,5105.0,3464.0,251.0,1866.0,0.8137,0.30421155729676785,0.15710088148873652,0.0,0.0,0.0,0.8855449156406748,0.0,0.017327861377108983,478.0,0.1379907621247113,0.09363369245837416,0.0,190.0
69,69,26548,91916,23,7,23,70,2015,2390.0,5653.0,3751.0,284.0,1928.0,0.8219000000000001,0.2904652396957368,0.15796921988324786,0.0,0.0,0.0,0.8870292887029289,0.0,0.015481171548117153,608.0,0.16209010930418555,0.10755351140987086,0.0,0.0
70,70,31856,91916,23,7,23,70,2016,2230.0,5499.0,3705.0,279.0,1847.0,0.8115,0.28132387706855794,0.16312056737588654,0.0,0.0,0.0,0.8995515695067264,0.0,0.02062780269058296,582.0,0.157085020242915,0.10583742498636116,3.0,30.0
71,71,37164,91916,23,4,23,40,2017,2538.0,5784.0,3740.0,283.0,1886.0,0.7878999999999999,0.2892461964038728,0.1628630705394191,0.0,0.0,0.0,0.8959810874704491,0.0,0.03664302600472813,619.0,0.16550802139037432,0.10701936376210236,0.0,0.0
72,72,9,91931,44,4,81,60,2010,1744.0,4138.0,3037.0,151.0,1783.0,0.745,0.3318028032866119,0.11599806669888835,0.0,0.0,0.0,0.9438073394495412,0.0,0.006880733944954129,276.0,0.090879157062891,0.0666988883518608,0.0,0.0
73,73,5317,91931,44,4,81,60,2011,1974.0,4650.0,3101.0,179.0,1733.0,0.7683,0.3243010752688172,0.11333333333333333,0.0,0.0,0.0,0.9148936170212766,0.0,0.008611955420466059,320.0,0.10319251854240567,0.06881720430107527,2.0,40.0
74,74,10625,91931,23,2,23,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
75,75,10626,91931,53,2,23,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
76,76,10627,91931,81,2,23,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
77,77,10628,91931,23,2,53,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
78,78,10629,91931,53,2,53,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
79,79,10630,91931,81,2,53,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
80,80,10631,91931,23,2,81,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
81,81,10632,91931,53,2,81,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,0.0,0.0
82,82,10633,91931,81,2,81,20,2012,1878.0,4766.0,3269.0,200.0,1771.0,0.8265,0.3029794376835921,0.1472933277381452,0.0,0.0,0.0,0.8966986155484558,0.0,0.0037273695420660283,405.0,0.12389109819516672,0.08497691984892992,-1.0,-40.0
83,83,15933,91931,53,3,81,60,2013,2059.0,5063.0,3469.0,224.0,1825.0,0.8552,0.3037724669168477,0.15445388109816313,0.0,0.0,0.0,0.9033511413307432,0.0,0.004371053909664886,496.0,0.14298068607667916,0.09796563302389888,0.0,30.0
84,84,21241,91931,53,3,53,30,2014,2193.0,5105.0,3464.0,251.0,1866.0,0.8137,0.30421155729676785,0.15710088148873652,0.0,0.0,0.0,0.8855449156406748,0.0,0.017327861377108983,478.0,0.1379907621247113,0.09363369245837416,0.0,0.0
85,85,26549,91931,53,3,53,30,2015,2390.0,5653.0,3751.0,284.0,1928.0,0.8219000000000001,0.2904652396957368,0.15796921988324786,0.0,0.0,0.0,0.8870292887029289,0.0,0.015481171548117153,608.0,0.16209010930418555,0.10755351140987086,0.0,0.0
86,86,31857,91931,53,3,53,30,2016,2230.0,5499.0,3705.0,279.0,1847.0,0.8115,0.28132387706855794,0.16312056737588654,0.0,0.0,0.0,0.8995515695067264,0.0,0.02062780269058296,582.0,0.157085020242915,0.10583742498636116,0.0,0.0
87,87,37165,91931,23,3,23,30,2017,2538.0,5784.0,3740.0,283.0,1886.0,0.7878999999999999,0.2892461964038728,0.1628630705394191,0.0,0.0,0.0,0.8959810874704491,0.0,0.03664302600472813,619.0,0.16550802139037432,0.10701936376210236,0.0,0.0
88,88,18,91932,44,42,72,630,2010,14863.0,34328.0,20765.0,850.0,11702.0,3.114,0.4129282218597064,0.08284782102074109,0.9359504132231404,0.0609567382089753,0.06512817062504205,0.851308618717621,0.008813833008141021,0.023548408800376768,2622.0,0.12627016614495545,0.07638079701701235,4.0,50.0
89,89,5326,91932,44,38,81,580,2011,14235.0,35010.0,21118.0,918.0,11697.0,3.2329,0.3896315338474722,0.09191659525849756,0.9301075268817204,0.060765718299964876,0.06533192834562697,0.8516332982086406,0.01004566210045662,0.023533544081489288,2654.0,0.125674779808694,0.07580691231076835,-1.0,90.0
90,90,10634,91932,81,39,62,490,2012,14734.0,35779.0,21836.0,969.0,11749.0,3.2249,0.3893065764834121,0.09701221386847034,0.9514255543822596,0.06115107913669065,0.06427310981403557,0.8591692683588978,0.008755259942989004,0.022261436134111585,2747.0,0.12580142883311962,0.07677688029290924,0.0,0.0
91,91,10635,91932,81,39,72,490,2012,14734.0,35779.0,21836.0,969.0,11749.0,3.2249,0.3893065764834121,0.09701221386847034,0.9514255543822596,0.06115107913669065,0.06427310981403557,0.8591692683588978,0.008755259942989004,0.022261436134111585,2747.0,0.12580142883311962,0.07677688029290924,1.0,-40.0
92,92,15942,91932,81,38,62,530,2013,15044.0,36195.0,22174.0,1015.0,11583.0,3.1407999999999987,0.3932311092692361,0.0964221577565962,0.9633123689727464,0.061087476734910925,0.06341398564211646,0.8481122042010104,0.012297261366657805,0.02306567402286626,3036.0,0.1369171101289799,0.0838789888106092,1.0,-110.0
93,93,21250,91932,81,37,72,640,2014,14532.0,36751.0,22246.0,1088.0,11457.0,3.1253999999999995,0.3751190443797448,0.09643275012924818,0.9436038514442916,0.04720616570327553,0.05002752546105147,0.8676025323424167,0.010803743462703002,0.019061381778144783,2789.0,0.12537085318708982,0.07588909145329377,1.0,-40.0
94,94,26558,91932,72,36,72,680,2015,14951.0,36491.0,22524.0,1124.0,11783.0,3.2258,0.3860129895042613,0.10868433312323586,0.9824561403508772,0.04869239515751455,0.04956190221389874,0.8529195371547054,0.011437362049361249,0.02722225938064344,2835.0,0.1258657432072456,0.07769038941108766,-2.0,20.0
95,95,31866,91932,72,38,72,660,2016,15245.0,36314.0,22987.0,1110.0,11916.0,3.339,0.3914468249160104,0.11516219639808338,0.981651376146789,0.04211216792390948,0.04289931124959003,0.85719908166612,0.011020006559527716,0.02715644473597901,2805.0,0.12202549266976985,0.07724293660847056,-7.0,-30.0
96,96,37174,91932,72,45,72,690,2017,15668.0,35964.0,22644.0,1118.0,11684.0,3.3745,0.3822155488822155,0.1153931709487265,0.9781659388646288,0.042889966811335216,0.04384733214194537,0.8625861628797549,0.011679857033443965,0.0261679857033444,3135.0,0.13844727080021196,0.08717050383717051,0.0,0.0
97,97,20,91934,48,2,48,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
98,98,532,91934,62,2,48,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
99,99,1044,91934,72,2,48,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
100,100,1556,91934,48,2,62,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
101,101,2068,91934,62,2,62,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
102,102,2580,91934,72,2,62,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
103,103,3092,91934,48,2,72,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
104,104,3604,91934,62,2,72,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
105,105,4116,91934,72,2,72,20,2010,2685.0,7405.0,4755.0,175.0,2331.0,0.419,0.34449696151249154,0.11721809588116135,1.0,0.02495344506517691,0.02495344506517691,0.841340782122905,0.0,0.07709497206703911,360.0,0.07570977917981073,0.048615800135043886,0.0,0.0
